1789627057.9594913,15.89
1789627057.9859753,25.35
1789627058.0136023,16.29
1789627058.0426574,24.83
1789627058.0748286,16.43
1789627058.1000373,24.04
1789627058.12908,15.98
1789627058.1579127,24.75
1789627058.1905296,15.66
1789627058.2152612,25.20
1789627058.2444549,16.50
1789627058.2730145,24.51
1789627058.3049989,16.25
1789627058.330578,23.50
1789627058.3592474,16.10
1789627058.388105,24.63
1789627058.4456778,18.19
1789627058.474452,24.56
1789627058.5032492,16.57
1789627058.531987,25.36
1789627058.5659022,16.77
1789627058.5896711,23.77
1789627058.6186688,16.24
1789627058.6475954,23.82
1789627058.680142,16.33
1789627058.7052398,24.08
1789627058.7336948,18.45
1789627058.762446,25.31
1789627058.7951713,17.63
1789627058.8200428,23.75
1789627058.848871,16.18
1789627058.8777134,23.98
1789627058.910566,15.83
1789627058.9351835,24.07
1789627058.9644413,17.81
1789627058.9937024,24.56
1789627059.0216117,17.02
1789627059.050688,23.23
1789627059.079267,17.11
1789627059.1080797,24.48
1789627059.1369915,16.13
1789627059.1662722,24.08
1789627059.2233217,16.78
1789627059.2520752,25.31
1789627059.2851825,16.06
1789627059.3100588,25.20
1789627059.3426685,16.71
1789627059.3674595,24.47
1789627059.3964212,15.97
1789627059.4252279,24.10
1789627059.4584022,16.99
1789627059.48285,22.97
1789627059.5115268,17.98
1789627059.5402265,23.51
1789627059.5715594,16.95
1789627059.5975673,24.40
1789627059.6264212,16.13
1789627059.6552703,23.85
1789627059.6880085,16.03
1789627059.7134664,24.79
1789627059.7416017,17.28
1789627059.7706745,23.94
1789627059.7994251,16.59
1789627059.8281538,24.32
1789627059.856935,16.09
1789627059.8856306,24.27
1789627059.91551,16.54
1789627059.9434264,25.05
1789627060.0008678,16.68
1789627060.0296025,23.06
1789627060.0586202,15.83
1789627060.0873432,25.35
1789627060.12131,16.68
1789627060.14547,23.65
1789627060.1736846,16.59
1789627060.202386,23.79
1789627060.2337852,16.56
1789627060.2602625,23.38
1789627060.2889502,17.13
1789627060.317637,26.06
1789627060.351492,15.81
1789627060.3753383,24.99
1789627060.4042077,16.59
1789627060.4329917,23.14
1789627060.4617376,16.52
1789627060.4908085,25.23
1789627060.5196497,16.59
1789627060.5481474,24.87
1789627060.5767498,16.99
1789627060.6056612,24.76
1789627060.638206,16.88
1789627060.6632502,26.30
1789627060.6922398,15.52
1789627060.7510257,24.59
1789627060.783872,17.71
1789627060.8076186,22.95
1789627060.8360815,16.64
1789627060.865273,25.19
1789627060.8937101,16.38
1789627060.9241388,25.05
1789627060.9512255,17.06
1789627060.980165,24.54
1789627061.009004,16.25
1789627061.0377226,23.87
1789627061.066585,16.87
1789627061.0955606,23.48
1789627061.124903,17.75
1789627061.1531646,24.83
1789627061.186898,17.17
1789627061.2106285,24.31
1789627061.2393303,16.65
1789627061.26862,24.25
1789627061.301858,16.47
1789627061.3267157,23.88
1789627061.354384,17.96
1789627061.383266,24.60
1789627061.4152403,16.86
1789627061.4409008,24.51
1789627061.4697683,16.30
1789627061.5276592,23.40
1789627061.5597353,16.01
1789627061.5857205,24.01
1789627061.614073,17.21
1789627061.6425025,24.96
1789627061.6751597,16.31
1789627061.6999805,23.89
1789627061.7288842,16.30
1789627061.7576451,23.77
1789627061.7899232,17.40
1789627061.815391,24.34
1789627061.844091,19.35
1789627061.872878,24.95
1789627061.9058897,16.28
1789627061.9307132,24.78
