# tipo: estatico
# modo: real
# amplitud_rad: 0.5
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:08:19
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.9574,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04755,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,8.80,14.40,0.00,0.00
1.9774,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04755,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.60,8.80,14.80,0.00,0.00
1.9970,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04755,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,9.60,15.20,0.00,0.00
2.0180,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04755,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,10.00,16.40,0.00,0.00
2.0494,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04755,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,9.60,17.20,0.00,0.00
2.0666,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04602,0.00153,0.00000,0.00000,0.00000,-0.07670,0.00000,0.00000,-3.20,9.60,16.80,0.00,0.00
2.0814,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,10.40,16.00,0.00,0.00
2.0972,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,-0.07670,0.00000,0.00000,-3.20,10.80,16.40,0.00,0.00
2.1325,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,10.40,16.80,0.00,0.00
2.1480,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-3.20,10.40,17.60,0.00,0.00
2.1710,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.00,10.40,18.80,0.00,0.00
2.2055,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.40,11.20,19.20,0.00,0.00
2.2224,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00614,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-4.00,11.60,20.40,0.00,0.00
2.2388,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00460,0.02148,0.04449,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00000,-2.80,11.20,21.20,0.00,0.00
2.2695,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.04449,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00000,-2.00,11.20,20.80,0.00,0.00
2.2864,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,11.20,22.00,0.00,0.00
2.3065,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00000,2.00,12.00,21.60,0.00,0.00
2.3276,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00000,0.07670,0.00000,0.00000,0.00000,0.00000,0.00,12.40,22.40,0.00,0.00
2.3470,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,22.80,0.00,0.00
2.3626,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,23.20,0.00,0.00
2.3915,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,23.60,0.00,0.00
2.4104,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02148,0.04449,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.07670,0.00,12.00,23.20,0.00,0.00
2.4239,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.04449,0.00153,0.00153,-0.07670,0.00000,0.00000,0.00000,0.07670,0.00,12.00,24.00,0.00,0.00
2.4475,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.04449,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,24.40,0.00,0.00
2.4713,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.04449,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,24.00,0.00,0.00
2.4866,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.04142,0.00153,0.00153,-0.07670,0.00000,0.00000,0.00000,0.00000,-2.80,12.00,21.60,0.00,0.00
2.5051,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03682,0.00153,0.00153,0.00000,0.00000,-0.23010,0.00000,0.00000,-2.40,12.00,19.20,0.00,0.00
2.5185,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03528,0.00153,0.00153,0.00000,0.00000,-0.23010,0.00000,0.00000,-2.40,12.00,18.00,0.00,0.00
2.5527,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,-0.07670,0.00000,0.00000,2.00,12.00,17.20,0.00,0.00
2.5687,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,17.60,0.00,0.00
2.5916,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,17.60,0.00,0.00
2.6073,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,17.60,0.00,0.00
2.6240,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,17.60,0.00,0.00
2.6515,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00153,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00,12.00,17.60,0.00,0.00
2.6652,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,-0.07670,0.00000,0.00000,0.00000,0.00000,-2.80,12.00,17.60,0.00,0.00
2.6821,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.7077,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.7261,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.7544,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.7718,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.7859,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.8090,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.8351,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.8520,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.8677,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.8952,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.9125,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.9378,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.9595,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.9788,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
2.9926,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.0130,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.0334,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.0509,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.0758,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.0910,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.1159,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.1330,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.1626,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.1816,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.2039,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.2253,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.2453,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.2556,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
3.2701,reposo|Shoulder_Rotation|1|0|+0.000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.02148,0.03221,0.00153,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,12.00,17.60,0.00,0.00
