# tipo: repetibilidad
# modo: real
# ciclos: 30
# retiro_rad: [0.0, -0.2, 0.0, 0.0, 0.0]
# reposo_s: 2.0
# velocidad_rad_s: 0.4
# fecha: 2026-09-25 10:15:00
# objetivo_rad: [-0.0031, 0.0491, 0.0368, 0.0015, 0.0015]
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
0.6453,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.01227,0.04909,0.00153,0.00153,0.00000,-0.30680,0.00000,0.00000,0.00000,0.00,28.00,7.20,0.00,0.00
0.6613,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.02148,0.04909,0.00153,0.00153,0.00000,-0.30680,0.00000,0.00000,0.00000,0.00,28.40,7.20,0.00,0.00
0.6909,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.02915,0.04909,0.00153,0.00153,0.00000,-0.30680,0.00000,0.00000,0.00000,0.00,27.60,7.20,0.00,0.00
0.7158,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.03682,0.04909,0.00153,0.00153,0.00000,-0.23010,0.00000,0.00000,0.00000,0.00,26.00,7.20,0.00,0.00
0.7301,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.04142,0.04909,0.00153,0.00153,0.00000,-0.30680,0.00000,0.00000,0.00000,0.00,26.00,7.20,0.00,0.00
0.7661,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.04449,0.04909,0.00153,0.00153,0.00000,-0.30680,0.00000,0.00000,0.00000,0.00,27.20,7.20,0.00,0.00
0.7909,retiro,-0.00307,-0.15091,0.03682,0.00153,0.00153,-0.00307,-0.05676,0.04909,0.00153,0.00153,0.00000,-0.23010,0.00000,0.00000,0.00000,0.00,26.00,7.20,0.00,0.00
0.8098,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.06136,0.04909,0.00153,0.00153,0.00000,-0.23010,0.00000,0.00000,0.00000,0.00,25.60,7.20,0.00,0.00
0.8385,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.06750,0.04909,0.00153,0.00153,0.00000,-0.23010,0.00000,0.00000,0.00000,0.00,26.80,7.20,0.00,0.00
0.8602,aproximacion,-0.00307,0.04909,0.03682,0.00153,0.00153,-0.00307,-0.07363,0.04909,0.00153,0.00153,0.00000,-0.23010,0.00000,0.00000,0.00000,0.00,22.40,3.60,0.00,0.00
