# tipo: escalon
# modo: real
# amplitud_rad: 0.3
# articulaciones: Shoulder_Rotation, Shoulder_Pitch, Elbow, Wrist_Pitch, Wrist_Roll
# repeticiones: 2
# reposo_s: 2.0
# duracion_escalon_s: 0.1
# fecha: 2026-09-25 10:23:50
t,etiqueta,obj_Shoulder_Rotation,obj_Shoulder_Pitch,obj_Elbow,obj_Wrist_Pitch,obj_Wrist_Roll,pos_Shoulder_Rotation,pos_Shoulder_Pitch,pos_Elbow,pos_Wrist_Pitch,pos_Wrist_Roll,vel_Shoulder_Rotation,vel_Shoulder_Pitch,vel_Elbow,vel_Wrist_Pitch,vel_Wrist_Roll,esf_Shoulder_Rotation,esf_Shoulder_Pitch,esf_Elbow,esf_Wrist_Pitch,esf_Wrist_Roll
1.1062,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.1288,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.1530,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.1681,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.1999,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,23.20,12.00,4.80,0.00
1.2186,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,2.00,20.40,9.20,0.00,0.00
1.2412,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.00767,0.00153,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40,14.80,4.00,-2.40,0.00
1.2736,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,-0.00307,0.04295,0.02148,0.01074,0.00153,0.00000,0.00000,0.00000,0.07670,0.00000,-10.00,8.40,4.00,6.40,0.00
1.2938,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.00307,0.04295,0.02148,0.01074,0.00153,0.15340,0.00000,0.00000,0.00000,0.00000,-16.40,7.60,10.40,7.20,0.00
1.3197,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.01074,0.04295,0.02148,0.01074,0.00153,0.38350,0.00000,0.00000,0.00000,0.00000,-19.60,10.80,12.80,6.40,0.00
1.3392,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.02915,0.04295,0.02148,0.01074,0.00153,0.53689,0.00000,0.00000,0.00000,0.00000,-25.20,18.80,12.40,6.40,0.00
1.3559,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.04449,0.04295,0.02148,0.01074,0.00153,0.69029,0.00000,0.00000,0.00000,0.00000,-28.80,23.20,12.00,6.40,0.00
1.3726,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.06596,0.04295,0.02148,0.01074,0.00153,0.84369,0.00000,0.00000,0.00000,0.00000,-31.60,24.40,12.00,6.40,0.00
1.4109,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.10278,0.04295,0.02148,0.01074,0.00153,1.22718,0.00000,0.00000,0.00000,0.00000,-33.20,23.60,12.00,6.40,0.00
1.4258,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.14419,0.04295,0.02148,0.01074,0.00153,1.38058,0.00000,0.00000,0.00000,0.00000,-30.40,23.20,12.00,6.40,0.00
1.4634,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.17334,0.04295,0.02148,0.01074,0.00153,1.53398,0.00000,0.00000,0.00000,0.00000,-25.20,23.20,12.00,6.40,0.00
1.4778,escalon|Shoulder_Rotation|1|0|+0.300,0.30000,0.00000,0.00000,0.00000,0.00000,0.22703,0.04295,0.02148,0.01074,0.00153,1.53398,0.00000,0.00000,0.00000,0.00000,-14.40,23.20,12.00,6.40,0.00
